frame_index,frequency,threshold
39,2296.875,-4.628492831109977
39,2343.75,-4.658497318486038
39,2390.625,-4.671351329970201
39,2437.5,-4.7153802942437
39,2484.375,-4.742369163565618
39,2531.25,-4.768456720114228
39,2578.125,-4.793688933474197
39,2625.0,-4.645686686330102
39,2671.875,-3.872017040340427
39,2718.75,-3.3067260648601393
39,2765.625,-2.930444834864289
39,2812.5,-2.7211252659875025
39,2859.375,-2.6560169356666914
39,2906.25,-2.713238699405806
39,2953.125,-2.872793847885276
39,3000.0,-3.117069086303409
39,3046.875,-3.4156813195507754
39,3093.75,-3.602369113396766
39,3140.625,-3.860496640755689
39,3187.5,-4.177783688331407
39,3234.375,-4.543841703273775
39,3281.25,-4.766995278790029
39,3328.125,-4.426337377561081
39,3375.0,-4.1968025393208155
39,3421.875,-4.067154005416077
39,3468.75,-4.026147322471269
39,3515.625,-4.06297429513465
39,3562.5,-4.167565461267644
39,3609.375,-4.330762707288985
39,3656.25,-4.544388095256613
39,3703.125,-4.801238590185152
39,3750.0,-5.0950334488109075
39,3796.875,-5.248126794904536
39,3843.75,-5.260355159560859
39,3890.625,-5.272318009048365
39,3937.5,-5.284024204502641
39,3984.375,-5.295482210443288
39,4031.25,-5.306700116936688
39,4078.125,-5.317685660279544
39,4125.0,-5.328446242317607
39,4171.875,-5.3389889485039985
39,4218.75,-5.3493205647924595
39,4265.625,-5.359447593452691
39,4312.5,-5.369376267887541
39,4359.375,-5.379112566525099
39,4406.25,-5.388662225852696
39,4453.125,-5.398030752654297
39,4500.0,-5.40722343550777
39,4546.875,-5.416245355593969
39,4593.75,-5.425101396865436
39,4640.625,-5.433796255618756
39,4687.5,-5.442334449511142
39,4734.375,-5.450720326058731
39,4781.25,-5.458958070651151
39,4828.125,-5.467051714114348
39,4875.0,-5.475005139851223
39,4921.875,-5.48282209058746
39,4968.75,-5.490506174747882
39,5015.625,-5.498060872486853
39,5062.5,-5.505489541394522
39,5109.375,-5.512795421899142
39,5156.25,-5.519981642384287
39,5203.125,-5.527051224038432
39,5250.0,-5.534007085453177
39,5296.875,-5.540852046985229
39,5343.75,-5.547588834896277
39,5390.625,-5.554220085283882
39,5437.5,-5.5607483478156565
39,5484.375,-5.56717608927816
39,5531.25,-5.573505696951223
39,5578.125,-5.579739481817654
39,5625.0,-5.585879681617693
39,5671.875,-5.59192846375692
39,5718.75,-5.59788792807581
39,5765.625,-5.603760109488585
39,5812.5,-5.609546980498528
39,5859.375,-5.615250453596502
39,5906.25,-5.620872383548966
39,5953.125,-5.626414569581415
39,6000.0,-5.631878757462812
39,6046.875,-5.637266641496216
39,6093.75,-5.642579866420543
39,6140.625,-5.64782002922805
39,6187.5,-5.652988680901904
39,6234.375,-5.658087328077922
39,6281.25,-5.663117434634325
39,6328.125,-5.668080423213141
39,6375.0,-5.672977676676684
39,6421.875,-5.677810539502319
39,6468.75,-5.682580319118566
39,6515.625,-5.68728828718541
39,6562.5,-5.691935680821536
39,6609.375,-5.696523703781043
39,6656.25,-5.7010535275820615
39,6703.125,-5.705526292589561
39,6750.0,-5.709943109054517
39,6796.875,-5.714305058111479
39,6843.75,-5.718613192736485
39,6890.625,-5.722868538667152
39,6937.5,-5.727072095286687
39,6984.375,-5.731224836473459
39,7031.25,-5.735327711417706
39,7078.125,-5.739381645406844
39,7125.0,-5.743387540580795
39,7171.875,-5.747346276658656
39,7218.75,-5.751258711637995
39,7265.625,-5.755125682467946
39,7312.5,-5.758948005697279
39,7359.375,-5.7627264780985
39,7406.25,-5.766461877269035
39,7453.125,-5.770154962210463
39,7500.0,-5.773806473886747
39,7546.875,-5.777417135762335
39,7593.75,-5.780987654320988
39,7640.625,-5.78451871956613
39,7687.5,-5.788011005503499
39,7734.375,-5.791465170606818
39,7781.25,-5.7948818582671855
39,7828.125,-5.798261697226847
39,7875.0,-5.801605301997987
39,7921.875,-5.804913273267134
39,7968.75,-5.80818619828577
39,8015.625,-5.811424651247668
39,8062.5,-5.814629193653509
39,8109.375,-5.817800374663272
39,8156.25,-5.820938731436853
39,8203.125,-5.824044789463407
39,8250.0,-5.82711906287982
39,8296.875,-5.830162054778744
39,8343.75,-5.833174257506583
39,8390.625,-5.836156152951829
39,8437.5,-5.83910821282409
39,8484.375,-5.842030898924182
39,8531.25,-5.844924663405599
39,8578.125,-5.847789949027699
39,8625.0,-5.850627189400905
39,8671.875,-5.853436809224208
39,8718.75,-5.856219224515266
39,8765.625,-5.858974842833359
39,8812.5,-5.861704063495463
39,8859.375,-5.864407277785691
39,8906.25,-5.867084869158336
39,8953.125,-5.869737213434742
39,9000.0,-5.8723646789942325
39,9046.875,-5.874967626959289
39,9093.75,-5.877546411375198
39,9140.625,-5.880101379384346
39,9187.5,-5.882632871395358
39,9234.375,-5.885141221247254
39,9281.25,-5.8876267563687925
39,9328.125,-5.890089797933165
39,9375.0,-5.892530661008207
39,9421.875,-5.894949654702275
39,9468.75,-5.897347082305919
39,9515.625,-5.899723241429523
39,9562.5,-5.902078424137018
39,9609.375,-5.904412917075814
39,9656.25,-5.9067270016030715
39,9703.125,-5.909020953908436
39,9750.0,-5.911295045133342
39,9796.875,-5.913549541487012
39,9843.75,-5.915784704359246
39,9890.625,-5.918000790430107
39,9937.5,-5.920198051776613
39,9984.375,-5.922376735976511
39,10031.25,-5.9245370862092415
39,10078.125,-5.9266793413541885
39,10125.0,-5.92880373608627
39,10171.875,-5.93091050096899
39,10218.75,-5.932999862545001
39,10265.625,-5.935072043424281
39,10312.5,-5.937127262369967
39,10359.375,-5.939165734381952
39,10406.25,-5.941187670778285
39,10453.125,-5.943193279274457
39,10500.0,-5.945182764060637
39,10546.875,-5.947156325876908
39,10593.75,-5.9491141620865795
39,10640.625,-5.95105646674762
39,10687.5,-5.952983430682272
39,10734.375,-5.954895241544911
39,10781.25,-5.95679208388818
39,10828.125,-5.9586741392274725
39,10875.0,-5.9605415861037985
39,10921.875,-5.962394600145086
39,10968.75,-5.964233354125961
39,11015.625,-5.966058018026054
39,11062.5,-5.967868759086873
39,11109.375,-5.969665741867277
39,11156.25,-5.9714491282976105
39,11203.125,-5.973219077732509
39,11250.0,-5.855896655442184
39,11296.875,-5.579827226081351
39,11343.75,-5.309556440306514
39,11390.625,-5.045037910129759
39,11437.5,-4.786224118070985
39,11484.375,-4.533066397087996
39,11531.25,-4.285514914142064
39,11578.125,-4.043518657594207
39,11625.0,-3.8070254286038097
39,11671.875,-3.5759818366804073
39,11718.75,-3.3503332995102895
39,11765.625,-3.1300240471575833
39,11812.5,-2.914997130705032
39,11859.375,-2.7051944353748905
39,11906.25,-2.500556698138265
39,11953.125,-2.3010235297887025
39,-12000.0,-2.1065334414274997
39,-11953.125,-2.3010235297887025
39,-11906.25,-2.500556698138265
39,-11859.375,-2.7051944353748905
39,-11812.5,-2.914997130705032
39,-11765.625,-3.1300240471575833
39,-11718.75,-3.3503332995102895
39,-11671.875,-3.5759818366804073
39,-11625.0,-3.8070254286038097
39,-11578.125,-4.043518657594207
39,-11531.25,-4.285514914142064
39,-11484.375,-4.533066397087996
39,-11437.5,-4.786224118070985
39,-11390.625,-5.045037910129759
39,-11343.75,-5.309556440306514
39,-11296.875,-5.579827226081351
39,-11250.0,-5.855896655442184
39,-11203.125,-5.973219077732509
39,-11156.25,-5.9714491282976105
39,-11109.375,-5.969665741867277
39,-11062.5,-5.967868759086873
39,-11015.625,-5.966058018026054
39,-10968.75,-5.964233354125961
39,-10921.875,-5.962394600145086
39,-10875.0,-5.9605415861037985
39,-10828.125,-5.9586741392274725
39,-10781.25,-5.95679208388818
39,-10734.375,-5.954895241544911
39,-10687.5,-5.952983430682272
39,-10640.625,-5.95105646674762
39,-10593.75,-5.9491141620865795
39,-10546.875,-5.947156325876908
39,-10500.0,-5.945182764060637
39,-10453.125,-5.943193279274457
39,-10406.25,-5.941187670778285
39,-10359.375,-5.939165734381952
39,-10312.5,-5.937127262369967
39,-10265.625,-5.935072043424281
39,-10218.75,-5.932999862545001
39,-10171.875,-5.93091050096899
39,-10125.0,-5.92880373608627
39,-10078.125,-5.9266793413541885
39,-10031.25,-5.9245370862092415
39,-9984.375,-5.922376735976511
39,-9937.5,-5.920198051776613
39,-9890.625,-5.918000790430107
39,-9843.75,-5.915784704359246
39,-9796.875,-5.913549541487012
39,-9750.0,-5.911295045133342
39,-9703.125,-5.909020953908436
39,-9656.25,-5.9067270016030715
39,-9609.375,-5.904412917075814
39,-9562.5,-5.902078424137018
39,-9515.625,-5.899723241429523
39,-9468.75,-5.897347082305919
39,-9421.875,-5.894949654702275
39,-9375.0,-5.892530661008207
39,-9328.125,-5.890089797933165
39,-9281.25,-5.8876267563687925
39,-9234.375,-5.885141221247254
39,-9187.5,-5.882632871395358
39,-9140.625,-5.880101379384346
39,-9093.75,-5.877546411375198
39,-9046.875,-5.874967626959289
39,-9000.0,-5.8723646789942325
39,-8953.125,-5.869737213434742
39,-8906.25,-5.867084869158336
39,-8859.375,-5.864407277785691
39,-8812.5,-5.861704063495463
39,-8765.625,-5.858974842833359
39,-8718.75,-5.856219224515266
39,-8671.875,-5.853436809224208
39,-8625.0,-5.850627189400905
39,-8578.125,-5.847789949027699
39,-8531.25,-5.844924663405599
39,-8484.375,-5.842030898924182
39,-8437.5,-5.83910821282409
39,-8390.625,-5.836156152951829
39,-8343.75,-5.833174257506583
39,-8296.875,-5.830162054778744
39,-8250.0,-5.82711906287982
39,-8203.125,-5.824044789463407
39,-8156.25,-5.820938731436853
39,-8109.375,-5.817800374663272
39,-8062.5,-5.814629193653509
39,-8015.625,-5.811424651247668
39,-7968.75,-5.80818619828577
39,-7921.875,-5.804913273267134
39,-7875.0,-5.801605301997987
39,-7828.125,-5.798261697226847
39,-7781.25,-5.7948818582671855
39,-7734.375,-5.791465170606818
39,-7687.5,-5.788011005503499
39,-7640.625,-5.78451871956613
39,-7593.75,-5.780987654320988
39,-7546.875,-5.777417135762335
39,-7500.0,-5.773806473886747
39,-7453.125,-5.770154962210463
39,-7406.25,-5.766461877269035
39,-7359.375,-5.7627264780985
39,-7312.5,-5.758948005697279
39,-7265.625,-5.755125682467946
39,-7218.75,-5.751258711637995
39,-7171.875,-5.747346276658656
39,-7125.0,-5.743387540580795
39,-7078.125,-5.739381645406844
39,-7031.25,-5.735327711417706
39,-6984.375,-5.731224836473459
39,-6937.5,-5.727072095286687
39,-6890.625,-5.722868538667152
39,-6843.75,-5.718613192736485
39,-6796.875,-5.714305058111479
39,-6750.0,-5.709943109054517
39,-6703.125,-5.705526292589561
39,-6656.25,-5.7010535275820615
39,-6609.375,-5.696523703781043
39,-6562.5,-5.691935680821536
39,-6515.625,-5.68728828718541
39,-6468.75,-5.682580319118566
39,-6421.875,-5.677810539502319
39,-6375.0,-5.672977676676684
39,-6328.125,-5.668080423213141
39,-6281.25,-5.663117434634325
39,-6234.375,-5.658087328077922
39,-6187.5,-5.652988680901904
39,-6140.625,-5.64782002922805
39,-6093.75,-5.642579866420543
39,-6046.875,-5.637266641496216
39,-6000.0,-5.631878757462812
39,-5953.125,-5.626414569581415
39,-5906.25,-5.620872383548966
39,-5859.375,-5.615250453596502
39,-5812.5,-5.609546980498528
39,-5765.625,-5.603760109488585
39,-5718.75,-5.59788792807581
39,-5671.875,-5.59192846375692
39,-5625.0,-5.585879681617693
39,-5578.125,-5.579739481817654
39,-5531.25,-5.573505696951223
39,-5484.375,-5.56717608927816
39,-5437.5,-5.5607483478156565
39,-5390.625,-5.554220085283882
39,-5343.75,-5.547588834896277
39,-5296.875,-5.540852046985229
39,-5250.0,-5.534007085453177
39,-5203.125,-5.527051224038432
39,-5156.25,-5.519981642384287
39,-5109.375,-5.512795421899142
39,-5062.5,-5.505489541394522
39,-5015.625,-5.498060872486853
39,-4968.75,-5.490506174747882
39,-4921.875,-5.48282209058746
39,-4875.0,-5.475005139851223
39,-4828.125,-5.467051714114348
39,-4781.25,-5.458958070651151
39,-4734.375,-5.450720326058731
39,-4687.5,-5.442334449511142
39,-4640.625,-5.433796255618756
39,-4593.75,-5.425101396865436
39,-4546.875,-5.416245355593969
39,-4500.0,-5.40722343550777
39,-4453.125,-5.398030752654297
39,-4406.25,-5.388662225852696
39,-4359.375,-5.379112566525099
39,-4312.5,-5.369376267887541
39,-4265.625,-5.359447593452691
39,-4218.75,-5.3493205647924595
39,-4171.875,-5.3389889485039985
39,-4125.0,-5.328446242317607
39,-4078.125,-5.317685660279544
39,-4031.25,-5.306700116936688
39,-3984.375,-5.295482210443288
39,-3937.5,-5.284024204502641
39,-3890.625,-5.272318009048365
39,-3843.75,-5.260355159560859
39,-3796.875,-5.248126794904536
39,-3750.0,-5.0950334488109075
39,-3703.125,-4.801238590185152
39,-3656.25,-4.544388095256613
39,-3609.375,-4.330762707288985
39,-3562.5,-4.167565461267644
39,-3515.625,-4.06297429513465
39,-3468.75,-4.026147322471269
39,-3421.875,-4.067154005416077
39,-3375.0,-4.1968025393208155
39,-3328.125,-4.426337377561081
39,-3281.25,-4.766995278790029
39,-3234.375,-4.543841703273775
39,-3187.5,-4.177783688331407
39,-3140.625,-3.860496640755689
39,-3093.75,-3.602369113396766
39,-3046.875,-3.4156813195507754
39,-3000.0,-3.117069086303409
39,-2953.125,-2.872793847885276
39,-2906.25,-2.713238699405806
39,-2859.375,-2.6560169356666914
39,-2812.5,-2.7211252659875025
39,-2765.625,-2.930444834864289
39,-2718.75,-3.3067260648601393
39,-2671.875,-3.872017040340427
39,-2625.0,-4.645686686330102
39,-2578.125,-4.793688933474197
39,-2531.25,-4.768456720114228
39,-2484.375,-4.742369163565618
39,-2437.5,-4.7153802942437
39,-2390.625,-4.671351329970201
39,-2343.75,-4.658497318486038
39,-2296.875,-4.628492831109977
39,-2250.0,-4.597365492448972
39,-2203.125,-4.239934289927888
39,-2156.25,-3.5665677129547713
39,-2109.375,-3.005814979606789
39,-2062.5,-2.59970428354989
39,-2015.625,-2.4028180424755514
39,-1968.75,-2.4829572271221028
39,-1921.875,-2.9180630447548057
39,-1875.0,-3.0868374373797867
39,-1828.125,-2.2015519316650014
39,-1781.25,-1.3092114482314265
39,-1734.375,-0.5886838531984679
39,-1687.5,-0.12101790871135165
39,-1640.625,-0.016445157718539605
39,-1593.75,-0.4127080946621007
39,-1546.875,-1.456193129902104
39,-1500.0,-3.261683692849182
39,-1453.125,-3.8006512132848234
39,-1406.25,-3.728905379288356
39,-1359.375,-3.6527214213238564
39,-1312.5,-3.5716570725794345
39,-1265.625,-3.485208044647646
39,-1218.75,-3.39279661976898
39,-1171.875,-3.2937576065933953
39,-1125.0,-3.1873209154096185
39,-1078.125,-3.0725897574946632
39,-1031.25,-2.948513121846578
39,-984.375,-2.813850684577987
39,-937.5,-2.6671275901660025
39,-890.625,-2.5065754976280914
39,-843.75,-2.3300547297471903
39,-796.875,-2.1349500079564248
39,-750.0,-1.918028611848742
39,-703.125,-1.675244033985237
39,-656.25,-1.4014588300196111
39,-609.375,-1.0900446941285287
39,-562.5,-0.7322907137811088
39,-515.625,-0.3165021953694902
39,-468.75,0.0
39,-421.875,0.0
39,-375.0,0.0
39,-328.125,0.0
39,-281.25,0.0
39,-234.375,0.0
39,-187.5,0.0
39,-140.625,0.0
39,-93.75,0.0
39,-46.875,0.0
40,0.0,0.0
40,46.875,0.0
40,93.75,0.0
40,140.625,0.0
40,187.5,0.0
40,234.375,0.0
40,281.25,0.0
40,328.125,0.0
40,375.0,0.0
40,421.875,0.0
40,468.75,0.0
40,515.625,-0.3165021953694902
40,562.5,-0.7322907137811088
40,609.375,-1.0900446941285287
40,656.25,-1.4014588300196111
40,703.125,-1.675244033985237
40,750.0,-1.918028611848742
40,796.875,-2.1349500079564248
40,843.75,-2.3300547297471903
40,890.625,-2.5065754976280914
40,937.5,-2.6671275901660025
40,984.375,-2.813850684577987
40,1031.25,-2.948513121846578
40,1078.125,-3.0725897574946632
40,1125.0,-3.1873209154096185
40,1171.875,-3.2937576065933953
40,1218.75,-3.39279661976898
40,1265.625,-3.485208044647646
40,1312.5,-3.5716570725794345
40,1359.375,-3.6527214213238564
40,1406.25,-3.728905379288356
40,1453.125,-3.8006512132848234
40,1500.0,-3.8683485018935846
40,1546.875,-3.9323418232423824
40,1593.75,-3.992937127329862
40,1640.625,-4.050407049230513
40,1687.5,-4.104995363816466
40,1734.375,-3.988155331133141
40,1781.25,-3.6618590480730915
40,1828.125,-3.749249216202022
40,1875.0,-4.143779243938814
40,1921.875,-4.341652971737145
40,1968.75,-4.382863172550644
40,2015.625,-4.422344229236069
40,2062.5,-4.460206432635805
40,2109.375,-4.496550739013619
40,2156.25,-4.5314697462670654
40,2203.125,-4.565048549407607
40,2250.0,-4.597365492448972
40,2296.875,-4.628492831109977
40,2343.75,-4.658497318486038
40,2390.625,-4.68744072398095
40,2437.5,-4.7153802942437
40,2484.375,-4.742369163565618
40,2531.25,-4.768456720114228
40,2578.125,-4.560262894633831
40,2625.0,-3.862408749123661
40,2671.875,-2.7373382919846723
40,2718.75,-1.8252606370107305
40,2765.625,-1.1172770819394344
40,2812.5,-0.5994459182619707
40,2859.375,-0.2540941028917736
40,2906.25,-0.06147855305678718
40,2953.125,-0.0013890542351724378
40,3000.0,-0.054411888813731935
40,3046.875,-0.20275105886758382
40,3093.75,-0.4306415993482915
40,3140.625,-0.7244561124882409
40,3187.5,-1.0726153608879585
40,3234.375,-1.3211215510508192
40,3281.25,-1.2271068776739293
40,3328.125,-1.2262262962354067
40,3375.0,-1.3060548066486144
40,3421.875,-1.3295944998752516
40,3468.75,-1.159670747162834
40,3515.625,-1.0794925270236062
40,3562.5,-1.0787500419509284
40,3609.375,-1.147682674474697
40,3656.25,-1.277289533164942
40,3703.125,-1.4594369529474198
40,3750.0,-1.6868875007463755
40,3796.875,-1.953275101393472
40,3843.75,-2.2530471308092173
40,3890.625,-2.581389279766486
40,3937.5,-2.9341441672850612
40,3984.375,-3.3077307341883353
40,4031.25,-3.69906851656411
40,4078.125,-4.105508876444143
40,4125.0,-4.524773957176843
40,4171.875,-4.954903336536318
40,4218.75,-5.3493205647924595
40,4265.625,-5.359447593452691
40,4312.5,-5.369376267887541
40,4359.375,-5.379112566525099
40,4406.25,-5.388662225852696
40,4453.125,-5.380388803531068
40,4500.0,-5.391468474674389
40,4546.875,-5.416245355593969
40,4593.75,-5.425101396865436
40,4640.625,-5.433796255618756
40,4687.5,-5.442334449511142
40,4734.375,-5.450720326058731
40,4781.25,-5.458958070651151
40,4828.125,-5.467051714114348
40,4875.0,-5.475005139851223
40,4921.875,-5.48282209058746
40,4968.75,-5.490506174747882
40,5015.625,-5.498060872486853
40,5062.5,-5.505489541394522
40,5109.375,-5.512795421899142
40,5156.25,-5.365109325460787
40,5203.125,-5.196638099785699
40,5250.0,-5.072352817911367
40,5296.875,-4.9894196872233545
40,5343.75,-4.944971045500428
40,5390.625,-4.936159822886837
40,5437.5,-4.9602043834837
40,5484.375,-5.014423463919379
40,5531.25,-5.096261693518589
40,5578.125,-5.203306683722265
40,5625.0,-5.333298941438426
40,5671.875,-5.484135942445076
40,5718.75,-5.59788792807581
40,5765.625,-5.603760109488585
40,5812.5,-5.609546980498528
40,5859.375,-5.615250453596502
40,5906.25,-5.620872383548966
40,5953.125,-5.626414569581415
40,6000.0,-5.631878757462812
40,6046.875,-5.637266641496216
40,6093.75,-5.642579866420543
40,6140.625,-5.64782002922805
40,6187.5,-5.652988680901904
40,6234.375,-5.658087328077922
40,6281.25,-5.663117434634325
40,6328.125,-5.668080423213141
40,6375.0,-5.672977676676684
40,6421.875,-5.677810539502319
40,6468.75,-5.682580319118566
40,6515.625,-5.68728828718541
40,6562.5,-5.691935680821536
40,6609.375,-5.696523703781043
40,6656.25,-5.7010535275820615
40,6703.125,-5.705526292589561
40,6750.0,-5.709943109054517
40,6796.875,-5.714305058111479
40,6843.75,-5.718613192736485
40,6890.625,-5.722868538667152
40,6937.5,-5.727072095286687
40,6984.375,-5.731224836473459
40,7031.25,-5.735327711417706
40,7078.125,-5.739381645406844
40,7125.0,-5.743387540580795
40,7171.875,-5.747346276658656
40,7218.75,-5.751258711637995
40,7265.625,-5.755125682467946
40,7312.5,-5.758948005697279
40,7359.375,-5.7627264780985
40,7406.25,-5.766461877269035
40,7453.125,-5.770154962210463
40,7500.0,-5.773806473886747
40,7546.875,-5.777417135762335
40,7593.75,-5.780987654320988
40,7640.625,-5.78451871956613
40,7687.5,-5.788011005503499
40,7734.375,-5.791465170606818
40,7781.25,-5.7948818582671855
40,7828.125,-5.798261697226847
40,7875.0,-5.801605301997987
40,7921.875,-5.804913273267134
40,7968.75,-5.80818619828577
40,8015.625,-5.811424651247668
40,8062.5,-5.814629193653509
40,8109.375,-5.817800374663272
40,8156.25,-5.820938731436853
40,8203.125,-5.824044789463407
40,8250.0,-5.82711906287982
40,8296.875,-5.830162054778744
40,8343.75,-5.833174257506583
40,8390.625,-5.836156152951829
40,8437.5,-5.83910821282409
40,8484.375,-5.842030898924182
40,8531.25,-5.844924663405599
40,8578.125,-5.847789949027699
40,8625.0,-5.850627189400905
40,8671.875,-5.853436809224208
40,8718.75,-5.856219224515266
40,8765.625,-5.858974842833359
40,8812.5,-5.861704063495463
40,8859.375,-5.864407277785691
40,8906.25,-5.867084869158336
40,8953.125,-5.869737213434742
40,9000.0,-5.8723646789942325
40,9046.875,-5.874967626959289
40,9093.75,-5.877546411375198
40,9140.625,-5.880101379384346
40,9187.5,-5.882632871395358
40,9234.375,-5.885141221247254
40,9281.25,-5.8876267563687925
40,9328.125,-5.890089797933165
40,9375.0,-5.892530661008207
40,9421.875,-5.894949654702275
40,9468.75,-5.897347082305919
40,9515.625,-5.899723241429523
40,9562.5,-5.902078424137018
40,9609.375,-5.904412917075814
40,9656.25,-5.9067270016030715
40,9703.125,-5.909020953908436
40,9750.0,-5.911295045133342
40,9796.875,-5.913549541487012
40,9843.75,-5.915784704359246
40,9890.625,-5.918000790430107
40,9937.5,-5.920198051776613
40,9984.375,-5.922376735976511
40,10031.25,-5.9245370862092415
40,10078.125,-5.9266793413541885
40,10125.0,-5.92880373608627
40,10171.875,-5.93091050096899
40,10218.75,-5.932999862545001
40,10265.625,-5.935072043424281
40,10312.5,-5.937127262369967
40,10359.375,-5.939165734381952
40,10406.25,-5.941187670778285
40,10453.125,-5.943193279274457
40,10500.0,-5.945182764060637
40,10546.875,-5.947156325876908
40,10593.75,-5.9491141620865795
40,10640.625,-5.95105646674762
40,10687.5,-5.952983430682272
40,10734.375,-5.954895241544911
40,10781.25,-5.95679208388818
40,10828.125,-5.9586741392274725
40,10875.0,-5.9605415861037985
40,10921.875,-5.962394600145086
40,10968.75,-5.964233354125961
40,11015.625,-5.966058018026054
40,11062.5,-5.967868759086873
40,11109.375,-5.969665741867277
40,11156.25,-5.9714491282976105
40,11203.125,-5.973219077732509
40,11250.0,-5.855896655442184
40,11296.875,-5.579827226081351
40,11343.75,-5.309556440306514
40,11390.625,-5.045037910129759
40,11437.5,-4.786224118070985
40,11484.375,-4.533066397087996
40,11531.25,-4.285514914142064
40,11578.125,-4.043518657594207
40,11625.0,-3.8070254286038097
40,11671.875,-3.5759818366804073
40,11718.75,-3.3503332995102895
40,11765.625,-3.1300240471575833
40,11812.5,-2.914997130705032
40,11859.375,-2.7051944353748905
40,11906.25,-2.500556698138265
40,11953.125,-2.3010235297887025
40,-12000.0,-2.1065334414274997
40,-11953.125,-2.3010235297887025
40,-11906.25,-2.500556698138265
40,-11859.375,-2.7051944353748905
40,-11812.5,-2.914997130705032
40,-11765.625,-3.1300240471575833
40,-11718.75,-3.3503332995102895
40,-11671.875,-3.5759818366804073
40,-11625.0,-3.8070254286038097
40,-11578.125,-4.043518657594207
40,-11531.25,-4.285514914142064
40,-11484.375,-4.533066397087996
40,-11437.5,-4.786224118070985
40,-11390.625,-5.045037910129759
40,-11343.75,-5.309556440306514
40,-11296.875,-5.579827226081351
40,-11250.0,-5.855896655442184
40,-11203.125,-5.973219077732509
40,-11156.25,-5.9714491282976105
40,-11109.375,-5.969665741867277
40,-11062.5,-5.967868759086873
40,-11015.625,-5.966058018026054
40,-10968.75,-5.964233354125961
40,-10921.875,-5.962394600145086
40,-10875.0,-5.9605415861037985
40,-10828.125,-5.9586741392274725
40,-10781.25,-5.95679208388818
40,-10734.375,-5.954895241544911
40,-10687.5,-5.952983430682272
40,-10640.625,-5.95105646674762
40,-10593.75,-5.9491141620865795
40,-10546.875,-5.947156325876908
40,-10500.0,-5.945182764060637
40,-10453.125,-5.943193279274457
40,-10406.25,-5.941187670778285
40,-10359.375,-5.939165734381952
40,-10312.5,-5.937127262369967
40,-10265.625,-5.935072043424281
40,-10218.75,-5.932999862545001
40,-10171.875,-5.93091050096899
40,-10125.0,-5.92880373608627
40,-10078.125,-5.9266793413541885
40,-10031.25,-5.9245370862092415
40,-9984.375,-5.922376735976511
40,-9937.5,-5.920198051776613
40,-9890.625,-5.918000790430107
40,-9843.75,-5.915784704359246
40,-9796.875,-5.913549541487012
40,-9750.0,-5.911295045133342
40,-9703.125,-5.909020953908436
40,-9656.25,-5.9067270016030715
40,-9609.375,-5.904412917075814
40,-9562.5,-5.902078424137018
40,-9515.625,-5.899723241429523
40,-9468.75,-5.897347082305919
40,-9421.875,-5.894949654702275
40,-9375.0,-5.892530661008207
40,-9328.125,-5.890089797933165
40,-9281.25,-5.8876267563687925
40,-9234.375,-5.885141221247254
40,-9187.5,-5.882632871395358
40,-9140.625,-5.880101379384346
40,-9093.75,-5.877546411375198
40,-9046.875,-5.874967626959289
40,-9000.0,-5.8723646789942325
40,-8953.125,-5.869737213434742
40,-8906.25,-5.867084869158336
40,-8859.375,-5.864407277785691
40,-8812.5,-5.861704063495463
40,-8765.625,-5.858974842833359
40,-8718.75,-5.856219224515266
40,-8671.875,-5.853436809224208
40,-8625.0,-5.850627189400905
40,-8578.125,-5.847789949027699
40,-8531.25,-5.844924663405599
40,-8484.375,-5.842030898924182
40,-8437.5,-5.83910821282409
40,-8390.625,-5.836156152951829
40,-8343.75,-5.833174257506583
40,-8296.875,-5.830162054778744
40,-8250.0,-5.82711906287982
40,-8203.125,-5.824044789463407
40,-8156.25,-5.820938731436853
40,-8109.375,-5.817800374663272
40,-8062.5,-5.814629193653509
40,-8015.625,-5.811424651247668
40,-7968.75,-5.80818619828577
40,-7921.875,-5.804913273267134
40,-7875.0,-5.801605301997987
40,-7828.125,-5.798261697226847
40,-7781.25,-5.7948818582671855
40,-7734.375,-5.791465170606818
40,-7687.5,-5.788011005503499
40,-7640.625,-5.78451871956613
40,-7593.75,-5.780987654320988
40,-7546.875,-5.777417135762335
40,-7500.0,-5.773806473886747
40,-7453.125,-5.770154962210463
40,-7406.25,-5.766461877269035
40,-7359.375,-5.7627264780985
40,-7312.5,-5.758948005697279
40,-7265.625,-5.755125682467946
40,-7218.75,-5.751258711637995
40,-7171.875,-5.747346276658656
40,-7125.0,-5.743387540580795
40,-7078.125,-5.739381645406844
40,-7031.25,-5.735327711417706
40,-6984.375,-5.731224836473459
40,-6937.5,-5.727072095286687
40,-6890.625,-5.722868538667152
40,-6843.75,-5.718613192736485
40,-6796.875,-5.714305058111479
40,-6750.0,-5.709943109054517
40,-6703.125,-5.705526292589561
40,-6656.25,-5.7010535275820615
40,-6609.375,-5.696523703781043
40,-6562.5,-5.691935680821536
40,-6515.625,-5.68728828718541
40,-6468.75,-5.682580319118566
40,-6421.875,-5.677810539502319
40,-6375.0,-5.672977676676684
40,-6328.125,-5.668080423213141
40,-6281.25,-5.663117434634325
40,-6234.375,-5.658087328077922
40,-6187.5,-5.652988680901904
40,-6140.625,-5.64782002922805
40,-6093.75,-5.642579866420543
40,-6046.875,-5.637266641496216
40,-6000.0,-5.631878757462812
40,-5953.125,-5.626414569581415
