frame_index,critical_band,energy,lower_freq,upper_freq
45,16,3.088296042363533,630.9573444801933,707.945784384138
45,17,2.839810932110552,707.945784384138,794.3282347242816
45,18,3.7529616105247783,794.3282347242816,891.2509381337455
45,19,3.534186793491019,891.2509381337455,1000.0
45,20,8.717505396634495,1000.0,1011.5794542598987
45,21,10.336878737429744,1011.5794542598987,1011.5794542598987
45,22,7.084673631701826,1011.5794542598987,1011.5794542598987
45,23,-69.8118350690149,1011.5794542598987,1011.5794542598987
45,24,0.0,1011.5794542598987,12000.0
46,0,-6.473993117975173,0.0,100.0
46,1,2.5592579378876468,100.0,125.89254117941672
46,2,3.116705234317985,125.89254117941672,141.25375446227542
46,3,1.5427787647273514,141.25375446227542,158.48931924611136
46,4,9.41588927708337,158.48931924611136,177.82794100389228
46,5,2.4431819281625393,177.82794100389228,199.526231496888
46,6,-6.028966344230527,199.526231496888,223.87211385683398
46,7,-5.704253718318647,223.87211385683398,251.188643150958
46,8,0.26475950673288534,251.188643150958,281.83829312644536
46,9,0.8851587672471811,281.83829312644536,316.22776601683796
46,10,-6.497444736393251,316.22776601683796,354.8133892335755
46,11,-2.0992482491352593,354.8133892335755,398.1071705534973
46,12,-9.224711358450788,398.1071705534973,446.6835921509632
46,13,-24.10371388333668,446.6835921509632,501.18723362727235
46,14,-31.917423679120937,501.18723362727235,562.3413251903492
46,15,-23.560274722520298,562.3413251903492,630.9573444801933
46,16,-31.739478011858324,630.9573444801933,707.945784384138
46,17,-29.490476493709714,707.945784384138,794.3282347242816
46,18,-31.485049142765625,794.3282347242816,891.2509381337455
46,19,-33.73461972747752,891.2509381337455,1000.0
46,20,-30.943481594773314,1000.0,1011.5794542598987
46,21,-26.959162389688597,1011.5794542598987,1011.5794542598987
46,22,-30.85117646601698,1011.5794542598987,1011.5794542598987
46,23,-80.0,1011.5794542598987,1011.5794542598987
46,24,0.0,1011.5794542598987,12000.0
47,0,-3.784534153055138,0.0,100.0
47,1,6.781983321765241,100.0,125.89254117941672
47,2,3.2916296206514373,125.89254117941672,141.25375446227542
47,3,0.9451438717786489,141.25375446227542,158.48931924611136
47,4,9.141412266983595,158.48931924611136,177.82794100389228
47,5,-4.481491872045855,177.82794100389228,199.526231496888
47,6,-9.286300896750376,199.526231496888,223.87211385683398
47,7,-12.3751891071969,223.87211385683398,251.188643150958
47,8,-10.198204844949615,251.188643150958,281.83829312644536
47,9,0.547343661236783,281.83829312644536,316.22776601683796
47,10,3.1267475135884544,316.22776601683796,354.8133892335755
47,11,1.691442918447004,354.8133892335755,398.1071705534973
47,12,-8.083676384066125,398.1071705534973,446.6835921509632
47,13,-24.133150623187802,446.6835921509632,501.18723362727235
47,14,-33.83077714077901,501.18723362727235,562.3413251903492
47,15,-28.846869439915842,562.3413251903492,630.9573444801933
47,16,-29.78079571876443,630.9573444801933,707.945784384138
47,17,-38.21994149829693,707.945784384138,794.3282347242816
47,18,-45.06884330033506,794.3282347242816,891.2509381337455
47,19,-51.478489038794784,891.2509381337455,1000.0
47,20,-56.52433016400746,1000.0,1011.5794542598987
47,21,-40.50503742877032,1011.5794542598987,1011.5794542598987
47,22,-36.35717306817998,1011.5794542598987,1011.5794542598987
47,23,-80.0,1011.5794542598987,1011.5794542598987
47,24,0.0,1011.5794542598987,12000.0
48,0,-8.36376845816856,0.0,100.0
48,1,-3.502746589937815,100.0,125.89254117941672
48,2,-8.459888100314977,125.89254117941672,141.25375446227542
48,3,-6.64236063666145,141.25375446227542,158.48931924611136
48,4,-1.2586881170319062,158.48931924611136,177.82794100389228
48,5,-10.434473128853906,177.82794100389228,199.526231496888
48,6,-13.055010349837122,199.526231496888,223.87211385683398
48,7,-3.8250868466487846,223.87211385683398,251.188643150958
48,8,-6.003668140520925,251.188643150958,281.83829312644536
48,9,-2.660915412229138,281.83829312644536,316.22776601683796
48,10,4.15346144188499,316.22776601683796,354.8133892335755
48,11,12.923554765064956,354.8133892335755,398.1071705534973
48,12,3.6358290186994773,398.1071705534973,446.6835921509632
48,13,-3.545766078231134,446.6835921509632,501.18723362727235
48,14,-5.728837684369874,501.18723362727235,562.3413251903492
48,15,-8.038732714019602,562.3413251903492,630.9573444801933
48,16,-5.053561522020965,630.9573444801933,707.945784384138
48,17,1.9989382287285289,707.945784384138,794.3282347242816
48,18,-18.733068987408195,794.3282347242816,891.2509381337455
48,19,-7.572002103948224,891.2509381337455,1000.0
48,20,-9.725234092016466,1000.0,1011.5794542598987
48,21,-10.175591581733086,1011.5794542598987,1011.5794542598987
48,22,-15.514541920766165,1011.5794542598987,1011.5794542598987
48,23,-79.9915229782624,1011.5794542598987,1011.5794542598987
48,24,0.0,1011.5794542598987,12000.0
49,0,-5.195726566655172,0.0,100.0
49,1,7.1396769474779775,100.0,125.89254117941672
49,2,5.508182640210486,125.89254117941672,141.25375446227542
49,3,2.242712870316637,141.25375446227542,158.48931924611136
49,4,6.18916665126484,158.48931924611136,177.82794100389228
49,5,-5.1273421167541,177.82794100389228,199.526231496888
49,6,-9.971406405501218,199.526231496888,223.87211385683398
49,7,-8.184796044872254,223.87211385683398,251.188643150958
49,8,-10.91372294040565,251.188643150958,281.83829312644536
49,9,-9.445502385319486,281.83829312644536,316.22776601683796
49,10,-5.231898342355247,316.22776601683796,354.8133892335755
49,11,-4.182268507034679,354.8133892335755,398.1071705534973
49,12,-13.682403406876416,398.1071705534973,446.6835921509632
49,13,-11.648156174212666,446.6835921509632,501.18723362727235
49,14,-21.446230433017664,501.18723362727235,562.3413251903492
49,15,-21.315280593855583,562.3413251903492,630.9573444801933
49,16,-18.6216947544428,630.9573444801933,707.945784384138
49,17,-17.112429560003324,707.945784384138,794.3282347242816
49,18,-31.460050742973134,794.3282347242816,891.2509381337455
49,19,-25.838110545602824,891.2509381337455,1000.0
49,20,-28.8093202203123,1000.0,1011.5794542598987
49,21,-25.02742334419525,1011.5794542598987,1011.5794542598987
49,22,-29.9934912562301,1011.5794542598987,1011.5794542598987
49,23,-80.0,1011.5794542598987,1011.5794542598987
49,24,0.0,1011.5794542598987,12000.0
50,0,-6.97168665974548,0.0,100.0
50,1,3.797249692175826,100.0,125.89254117941672
50,2,4.405027080017466,125.89254117941672,141.25375446227542
50,3,-1.6365992711911796,141.25375446227542,158.48931924611136
50,4,-5.85305533283231,158.48931924611136,177.82794100389228
50,5,-15.912403609853218,177.82794100389228,199.526231496888
50,6,-23.653182482576895,199.526231496888,223.87211385683398
50,7,-21.90137576990348,223.87211385683398,251.188643150958
50,8,-15.46780275285933,251.188643150958,281.83829312644536
50,9,-10.972040817792958,281.83829312644536,316.22776601683796
50,10,-15.902152081899217,316.22776601683796,354.8133892335755
50,11,-21.490287663450765,354.8133892335755,398.1071705534973
50,12,-22.064251401744816,398.1071705534973,446.6835921509632
50,13,-10.865867526992618,446.6835921509632,501.18723362727235
50,14,-29.350681106106748,501.18723362727235,562.3413251903492
50,15,-26.464745156064133,562.3413251903492,630.9573444801933
50,16,-26.499346082807268,630.9573444801933,707.945784384138
50,17,-42.00078505965956,707.945784384138,794.3282347242816
50,18,-32.62219464646967,794.3282347242816,891.2509381337455
50,19,-39.71357578318018,891.2509381337455,1000.0
50,20,-51.75203640976221,1000.0,1011.5794542598987
50,21,-47.02365622254047,1011.5794542598987,1011.5794542598987
50,22,-50.83308001072329,1011.5794542598987,1011.5794542598987
50,23,-80.0,1011.5794542598987,1011.5794542598987
50,24,0.0,1011.5794542598987,12000.0
51,0,-3.635583524585712,0.0,100.0
51,1,7.636941819683802,100.0,125.89254117941672
51,2,2.01115052686021,125.89254117941672,141.25375446227542
51,3,-5.6010731171814,141.25375446227542,158.48931924611136
51,4,-12.137343094216032,158.48931924611136,177.82794100389228
51,5,-22.664509320439056,177.82794100389228,199.526231496888
51,6,-26.144214192944176,199.526231496888,223.87211385683398
51,7,-30.170368979165016,223.87211385683398,251.188643150958
51,8,-24.779302350226672,251.188643150958,281.83829312644536
51,9,-19.2583348749293,281.83829312644536,316.22776601683796
51,10,-17.230230364319553,316.22776601683796,354.8133892335755
51,11,-27.766538451440116,354.8133892335755,398.1071705534973
51,12,-30.99916529541556,398.1071705534973,446.6835921509632
51,13,-15.258583938060221,446.6835921509632,501.18723362727235
51,14,-33.07451484249387,501.18723362727235,562.3413251903492
51,15,-35.018994432028585,562.3413251903492,630.9573444801933
51,16,-27.10592300864697,630.9573444801933,707.945784384138
51,17,-41.937579090300055,707.945784384138,794.3282347242816
51,18,-36.74603007687783,794.3282347242816,891.2509381337455
51,19,-40.886883682354494,891.2509381337455,1000.0
51,20,-49.259350648167405,1000.0,1011.5794542598987
51,21,-55.71689426609913,1011.5794542598987,1011.5794542598987
51,22,-53.61646945204869,1011.5794542598987,1011.5794542598987
51,23,-80.0,1011.5794542598987,1011.5794542598987
51,24,0.0,1011.5794542598987,12000.0
52,0,-6.34591778110323,0.0,100.0
52,1,2.6475959261552524,100.0,125.89254117941672
52,2,-3.0902857355587354,125.89254117941672,141.25375446227542
52,3,1.1823293298793927,141.25375446227542,158.48931924611136
52,4,-6.979951128754691,158.48931924611136,177.82794100389228
52,5,-11.408312600245601,177.82794100389228,199.526231496888
52,6,-17.885201306356432,199.526231496888,223.87211385683398
52,7,-13.875864807921056,223.87211385683398,251.188643150958
52,8,-16.061431169269675,251.188643150958,281.83829312644536
52,9,-13.16294136590723,281.83829312644536,316.22776601683796
52,10,-2.8803683692400956,316.22776601683796,354.8133892335755
52,11,6.531639140445289,354.8133892335755,398.1071705534973
52,12,8.221947153238949,398.1071705534973,446.6835921509632
52,13,10.58304777814701,446.6835921509632,501.18723362727235
52,14,12.451945030565778,501.18723362727235,562.3413251903492
52,15,6.533796589785603,562.3413251903492,630.9573444801933
52,16,3.3903773363807006,630.9573444801933,707.945784384138
52,17,-2.525604224566367,707.945784384138,794.3282347242816
52,18,-3.733833409776155,794.3282347242816,891.2509381337455
52,19,-5.225225981600876,891.2509381337455,1000.0
52,20,-3.1881078028211736,1000.0,1011.5794542598987
52,21,-4.017325955651259,1011.5794542598987,1011.5794542598987
52,22,-7.576868817425603,1011.5794542598987,1011.5794542598987
52,23,-67.08955652315409,1011.5794542598987,1011.5794542598987
52,24,0.0,1011.5794542598987,12000.0
53,0,-19.406615163192864,0.0,100.0
53,1,10.021469469298843,100.0,125.89254117941672
53,2,4.647671787159932,125.89254117941672,141.25375446227542
53,3,2.942318062479656,141.25375446227542,158.48931924611136
53,4,-11.067708681542685,158.48931924611136,177.82794100389228
53,5,-19.198051219757232,177.82794100389228,199.526231496888
53,6,-20.712308969454412,199.526231496888,223.87211385683398
53,7,-20.26672113356106,223.87211385683398,251.188643150958
53,8,-24.129404564926062,251.188643150958,281.83829312644536
53,9,-22.174891467216533,281.83829312644536,316.22776601683796
53,10,-13.016955424443076,316.22776601683796,354.8133892335755
53,11,-7.165088511205152,354.8133892335755,398.1071705534973
53,12,-2.239253781592547,398.1071705534973,446.6835921509632
53,13,4.330952648707496,446.6835921509632,501.18723362727235
53,14,6.749742736978368,501.18723362727235,562.3413251903492
53,15,4.376927389174446,562.3413251903492,630.9573444801933
53,16,-2.247778329555072,630.9573444801933,707.945784384138
53,17,-3.4167935959938216,707.945784384138,794.3282347242816
53,18,-8.062511281705754,794.3282347242816,891.2509381337455
53,19,-11.618151023415749,891.2509381337455,1000.0
53,20,-8.164175270122438,1000.0,1011.5794542598987
53,21,-8.131505762839609,1011.5794542598987,1011.5794542598987
53,22,-11.322372549226758,1011.5794542598987,1011.5794542598987
53,23,-79.62344354259432,1011.5794542598987,1011.5794542598987
53,24,0.0,1011.5794542598987,12000.0
54,0,-30.591858419686794,0.0,100.0
54,1,0.6068782193580877,100.0,125.89254117941672
54,2,3.9084687576085404,125.89254117941672,141.25375446227542
54,3,3.344347629449379,141.25375446227542,158.48931924611136
54,4,-10.38345557436922,158.48931924611136,177.82794100389228
54,5,-21.53837045195972,177.82794100389228,199.526231496888
54,6,-27.02801285917133,199.526231496888,223.87211385683398
54,7,-30.626005777008064,223.87211385683398,251.188643150958
54,8,-30.47011836986809,251.188643150958,281.83829312644536
54,9,-27.406594464447664,281.83829312644536,316.22776601683796
54,10,-23.462559607211887,316.22776601683796,354.8133892335755
54,11,-13.042563530205998,354.8133892335755,398.1071705534973
54,12,-9.581727527275135,398.1071705534973,446.6835921509632
54,13,-6.111834878622093,446.6835921509632,501.18723362727235
54,14,-9.055783908507507,501.18723362727235,562.3413251903492
54,15,-23.788123716435496,562.3413251903492,630.9573444801933
54,16,-10.671053429352257,630.9573444801933,707.945784384138
54,17,-34.52969622403022,707.945784384138,794.3282347242816
54,18,-34.399499916431964,794.3282347242816,891.2509381337455
54,19,-32.20868412132743,891.2509381337455,1000.0
54,20,-33.20928262450068,1000.0,1011.5794542598987
54,21,-25.999050274903443,1011.5794542598987,1011.5794542598987
54,22,-36.490127516092535,1011.5794542598987,1011.5794542598987
54,23,-80.0,1011.5794542598987,1011.5794542598987
54,24,0.0,1011.5794542598987,12000.0
55,0,-30.759870652123226,0.0,100.0
55,1,-1.77686467341016,100.0,125.89254117941672
55,2,6.163921170402508,125.89254117941672,141.25375446227542
55,3,-4.673679417281214,141.25375446227542,158.48931924611136
55,4,1.9120236636016208,158.48931924611136,177.82794100389228
55,5,-11.47999635581275,177.82794100389228,199.526231496888
55,6,-22.864875584038373,199.526231496888,223.87211385683398
55,7,-23.57006592526637,223.87211385683398,251.188643150958
55,8,-27.736082014464888,251.188643150958,281.83829312644536
55,9,-21.4448142785167,281.83829312644536,316.22776601683796
55,10,-13.697226901170785,316.22776601683796,354.8133892335755
55,11,-4.932062072223367,354.8133892335755,398.1071705534973
55,12,-16.049228185328385,398.1071705534973,446.6835921509632
55,13,-11.588004967025363,446.6835921509632,501.18723362727235
55,14,-11.88558914948848,501.18723362727235,562.3413251903492
55,15,-18.858344269341764,562.3413251903492,630.9573444801933
55,16,-15.012990894082211,630.9573444801933,707.945784384138
55,17,-36.040144389150896,707.945784384138,794.3282347242816
55,18,-39.01442995067108,794.3282347242816,891.2509381337455
55,19,-38.53779441426384,891.2509381337455,1000.0
55,20,-39.43869328759592,1000.0,1011.5794542598987
55,21,-29.242192895211574,1011.5794542598987,1011.5794542598987
55,22,-36.27769752113536,1011.5794542598987,1011.5794542598987
55,23,-80.0,1011.5794542598987,1011.5794542598987
55,24,0.0,1011.5794542598987,12000.0
56,0,-23.807144457845805,0.0,100.0
56,1,0.3965240968372535,100.0,125.89254117941672
56,2,4.984371560242276,125.89254117941672,141.25375446227542
56,3,7.680080276734174,141.25375446227542,158.48931924611136
56,4,-7.639814666818287,158.48931924611136,177.82794100389228
56,5,-17.964496291836422,177.82794100389228,199.526231496888
56,6,-20.67737892325049,199.526231496888,223.87211385683398
56,7,-22.44901549938462,223.87211385683398,251.188643150958
56,8,-27.62130047862792,251.188643150958,281.83829312644536
56,9,-21.423811166623963,281.83829312644536,316.22776601683796
56,10,-18.478272276077014,316.22776601683796,354.8133892335755
56,11,-7.159830460976354,354.8133892335755,398.1071705534973
56,12,-1.3474810733576847,398.1071705534973,446.6835921509632
56,13,-7.5125044084523465,446.6835921509632,501.18723362727235
56,14,-3.883795563432881,501.18723362727235,562.3413251903492
56,15,-12.013898249608824,562.3413251903492,630.9573444801933
56,16,-14.393273422909969,630.9573444801933,707.945784384138
56,17,-22.808893680433016,707.945784384138,794.3282347242816
56,18,-38.31444357275854,794.3282347242816,891.2509381337455
56,19,-42.67813823086813,891.2509381337455,1000.0
56,20,-32.03345550912504,1000.0,1011.5794542598987
56,21,-23.75199411237,1011.5794542598987,1011.5794542598987
56,22,-33.589097957736215,1011.5794542598987,1011.5794542598987
56,23,-80.0,1011.5794542598987,1011.5794542598987
56,24,0.0,1011.5794542598987,12000.0
57,0,-25.08268437757419,0.0,100.0
57,1,-0.1944385274793075,100.0,125.89254117941672
57,2,3.7399795353352565,125.89254117941672,141.25375446227542
57,3,7.384121339899252,141.25375446227542,158.48931924611136
57,4,-6.372564944194821,158.48931924611136,177.82794100389228
57,5,-14.145437532150611,177.82794100389228,199.526231496888
57,6,-21.015194770807945,199.526231496888,223.87211385683398
57,7,-25.81530647472754,223.87211385683398,251.188643150958
57,8,-22.432934203535034,251.188643150958,281.83829312644536
57,9,-24.80524980559343,281.83829312644536,316.22776601683796
57,10,-22.626146115388398,316.22776601683796,354.8133892335755
57,11,-18.839482623101087,354.8133892335755,398.1071705534973
57,12,-8.560772925571413,398.1071705534973,446.6835921509632
57,13,-5.109274910437157,446.6835921509632,501.18723362727235
57,14,-5.555121870784877,501.18723362727235,562.3413251903492
57,15,-17.544902091688325,562.3413251903492,630.9573444801933
57,16,-9.37635414197154,630.9573444801933,707.945784384138
57,17,-18.276554359289126,707.945784384138,794.3282347242816
57,18,-31.550681555321592,794.3282347242816,891.2509381337455
57,19,-31.823700670340614,891.2509381337455,1000.0
57,20,-27.31410131004413,1000.0,1011.5794542598987
57,21,-21.9356051616328,1011.5794542598987,1011.5794542598987
57,22,-34.41170183989272,1011.5794542598987,1011.5794542598987
57,23,-80.0,1011.5794542598987,1011.5794542598987
57,24,0.0,1011.5794542598987,12000.0
58,0,-27.91518662271088,0.0,100.0
58,1,2.5805207888015143,100.0,125.89254117941672
58,2,4.871933719298025,125.89254117941672,141.25375446227542
58,3,3.032403804608444,141.25375446227542,158.48931924611136
58,4,-2.202673131111312,158.48931924611136,177.82794100389228
58,5,-9.985823908676108,177.82794100389228,199.526231496888
58,6,-19.695219714132037,199.526231496888,223.87211385683398
58,7,-23.00805942631577,223.87211385683398,251.188643150958
58,8,-18.9678569838583,251.188643150958,281.83829312644536
58,9,-19.176936939046875,281.83829312644536,316.22776601683796
58,10,-17.69275988034622,316.22776601683796,354.8133892335755
58,11,-23.871656374584724,354.8133892335755,398.1071705534973
58,12,-26.526095954792247,398.1071705534973,446.6835921509632
58,13,-15.687269090452315,446.6835921509632,501.18723362727235
58,14,-7.639509343277659,501.18723362727235,562.3413251903492
58,15,-29.788138622837728,562.3413251903492,630.9573444801933
58,16,-31.452270457866586,630.9573444801933,707.945784384138
58,17,-33.73392066603454,707.945784384138,794.3282347242816
58,18,-30.582301161444963,794.3282347242816,891.2509381337455
58,19,-34.487580099664456,891.2509381337455,1000.0
58,20,-42.20236968439946,1000.0,1011.5794542598987
58,21,-37.95229542260778,1011.5794542598987,1011.5794542598987
58,22,-44.753533173300326,1011.5794542598987,1011.5794542598987
58,23,-80.0,1011.5794542598987,1011.5794542598987
58,24,0.0,1011.5794542598987,12000.0
59,0,-15.199605244920797,0.0,100.0
59,1,-0.0070913556390046805,100.0,125.89254117941672
59,2,5.5599691140074174,125.89254117941672,141.25375446227542
59,3,-0.2988339927657456,141.25375446227542,158.48931924611136
59,4,-4.430543378152824,158.48931924611136,177.82794100389228
59,5,-13.397141524273762,177.82794100389228,199.526231496888
59,6,-25.324091054127884,199.526231496888,223.87211385683398
59,7,-28.436857494694976,223.87211385683398,251.188643150958
59,8,-25.273703942503097,251.188643150958,281.83829312644536
59,9,-23.670271450782238,281.83829312644536,316.22776601683796
59,10,-19.368287682365374,316.22776601683796,354.8133892335755
59,11,-17.589694661523826,354.8133892335755,398.1071705534973
59,12,-18.322466939773726,398.1071705534973,446.6835921509632
59,13,-15.435848340918552,446.6835921509632,501.18723362727235
59,14,-11.793852791589563,501.18723362727235,562.3413251903492
59,15,-32.82370252134725,562.3413251903492,630.9573444801933
59,16,-19.18117030473405,630.9573444801933,707.945784384138
59,17,-33.62129259316116,707.945784384138,794.3282347242816
59,18,-30.091578759146532,794.3282347242816,891.2509381337455
59,19,-37.010634550296885,891.2509381337455,1000.0
59,20,-34.38843899223075,1000.0,1011.5794542598987
59,21,-34.150766785291,1011.5794542598987,1011.5794542598987
59,22,-42.085826286874486,1011.5794542598987,1011.5794542598987
59,23,-80.0,1011.5794542598987,1011.5794542598987
59,24,0.0,1011.5794542598987,12000.0
60,0,-15.281204375826146,0.0,100.0
60,1,-2.4949369973953903,100.0,125.89254117941672
60,2,4.362713051528151,125.89254117941672,141.25375446227542
60,3,5.88813190162348,141.25375446227542,158.48931924611136
60,4,4.583517571125612,158.48931924611136,177.82794100389228
60,5,-9.216364798933553,177.82794100389228,199.526231496888
60,6,-20.821203968390645,199.526231496888,223.87211385683398
60,7,-21.72209052161741,223.87211385683398,251.188643150958
60,8,-28.03930790113355,251.188643150958,281.83829312644536
60,9,-26.8413283637667,281.83829312644536,316.22776601683796
60,10,-26.873332138305134,316.22776601683796,354.8133892335755
60,11,-21.953482862641465,354.8133892335755,398.1071705534973
60,12,-15.808949911146,398.1071705534973,446.6835921509632
60,13,-4.101424465605491,446.6835921509632,501.18723362727235
60,14,-4.544299105279301,501.18723362727235,562.3413251903492
60,15,-14.425925565011568,562.3413251903492,630.9573444801933
60,16,-4.952979714919846,630.9573444801933,707.945784384138
60,17,-13.392528899393634,707.945784384138,794.3282347242816
60,18,-18.282503431289246,794.3282347242816,891.2509381337455
60,19,-26.284468163241563,891.2509381337455,1000.0
60,20,-24.272194878230245,1000.0,1011.5794542598987
60,21,-19.466389555764554,1011.5794542598987,1011.5794542598987
60,22,-32.31375715610733,1011.5794542598987,1011.5794542598987
60,23,-80.0,1011.5794542598987,1011.5794542598987
60,24,0.0,1011.5794542598987,12000.0
61,0,-13.008109725671622,0.0,100.0
61,1,-1.3233444826922316,100.0,125.89254117941672
61,2,-0.33215778178468347,125.89254117941672,141.25375446227542
61,3,3.3023508943803703,141.25375446227542,158.48931924611136
61,4,7.292857901617747,158.48931924611136,177.82794100389228
61,5,-6.085135545544825,177.82794100389228,199.526231496888
61,6,-21.901524478623973,199.526231496888,223.87211385683398
61,7,-23.876473903685024,223.87211385683398,251.188643150958
61,8,-28.730628646404618,251.188643150958,281.83829312644536
61,9,-30.75896993200288,281.83829312644536,316.22776601683796
61,10,-25.334818685469642,316.22776601683796,354.8133892335755
61,11,-18.706231799083643,354.8133892335755,398.1071705534973
61,12,-18.51732563009173,398.1071705534973,446.6835921509632
61,13,-5.717889462332257,446.6835921509632,501.18723362727235
61,14,-7.155348001304872,501.18723362727235,562.3413251903492
61,15,-18.171520260304373,562.3413251903492,630.9573444801933
61,16,-10.14136858603754,630.9573444801933,707.945784384138
61,17,-16.23063675204492,707.945784384138,794.3282347242816
61,18,-30.196477855190746,794.3282347242816,891.2509381337455
61,19,-28.262804980163615,891.2509381337455,1000.0
61,20,-29.333662526836882,1000.0,1011.5794542598987
61,21,-20.031149864638973,1011.5794542598987,1011.5794542598987
61,22,-33.69987271574918,1011.5794542598987,1011.5794542598987
61,23,-80.0,1011.5794542598987,1011.5794542598987
61,24,0.0,1011.5794542598987,12000.0
62,0,-15.550268559747206,0.0,100.0
62,1,-4.280943016101739,100.0,125.89254117941672
62,2,-2.50074512435299,125.89254117941672,141.25375446227542
62,3,-4.932710235004559,141.25375446227542,158.48931924611136
62,4,6.2361925631205,158.48931924611136,177.82794100389228
62,5,8.405236012511608,177.82794100389228,199.526231496888
62,6,7.762319249084532,199.526231496888,223.87211385683398
62,7,1.125329515000601,223.87211385683398,251.188643150958
62,8,-6.919062626147388,251.188643150958,281.83829312644536
62,9,-2.080677469388568,281.83829312644536,316.22776601683796
62,10,4.054915666564971,316.22776601683796,354.8133892335755
62,11,-1.9222593883224512,354.8133892335755,398.1071705534973
62,12,-10.713916175121858,398.1071705534973,446.6835921509632
62,13,-12.462998219099982,446.6835921509632,501.18723362727235
62,14,-8.274730610608783,501.18723362727235,562.3413251903492
62,15,-16.22753439960126,562.3413251903492,630.9573444801933
62,16,-11.763600739658068,630.9573444801933,707.945784384138
62,17,-18.902113264580635,707.945784384138,794.3282347242816
62,18,-20.349695846127197,794.3282347242816,891.2509381337455
62,19,-21.161948916501654,891.2509381337455,1000.0
62,20,-32.404301582704406,1000.0,1011.5794542598987
62,21,-24.40302768295116,1011.5794542598987,1011.5794542598987
62,22,-30.34479728668262,1011.5794542598987,1011.5794542598987
62,23,-80.0,1011.5794542598987,1011.5794542598987
62,24,0.0,1011.5794542598987,12000.0
63,0,-20.105905573083085,0.0,100.0
63,1,-0.580175847496213,100.0,125.89254117941672
63,2,0.1048434260539623,125.89254117941672,141.25375446227542
63,3,-3.3828526468621973,141.25375446227542,158.48931924611136
63,4,-3.9231250998108473,158.48931924611136,177.82794100389228
63,5,-0.6490833101140174,177.82794100389228,199.526231496888
63,6,2.773685179596756,199.526231496888,223.87211385683398
63,7,8.104473108628806,223.87211385683398,251.188643150958
63,8,6.0422705507340595,251.188643150958,281.83829312644536
63,9,9.634304432778489,281.83829312644536,316.22776601683796
63,10,-1.4768736779090919,316.22776601683796,354.8133892335755
63,11,-8.598409792227121,354.8133892335755,398.1071705534973
63,12,-11.85069910001596,398.1071705534973,446.6835921509632
63,13,-7.4583366993976,446.6835921509632,501.18723362727235
63,14,-5.283732434613321,501.18723362727235,562.3413251903492
63,15,-12.785014419138639,562.3413251903492,630.9573444801933
63,16,-9.865185865945625,630.9573444801933,707.945784384138
63,17,-15.682147375945373,707.945784384138,794.3282347242816
63,18,-13.627610405004543,794.3282347242816,891.2509381337455
63,19,-24.010312512108037,891.2509381337455,1000.0
63,20,-30.109919430779343,1000.0,1011.5794542598987
63,21,-28.016994443693655,1011.5794542598987,1011.5794542598987
63,22,-26.09747294571319,1011.5794542598987,1011.5794542598987
63,23,-80.0,1011.5794542598987,1011.5794542598987
63,24,0.0,1011.5794542598987,12000.0
64,0,-24.304750467048933,0.0,100.0
64,1,0.9387622091247949,100.0,125.89254117941672
64,2,-0.38157752648272913,125.89254117941672,141.25375446227542
64,3,-4.062792072319197,141.25375446227542,158.48931924611136
64,4,-3.6980050607061203,158.48931924611136,177.82794100389228
64,5,-1.0284651774336557,177.82794100389228,199.526231496888
64,6,-0.8109837687483081,199.526231496888,223.87211385683398
64,7,6.056936964170329,223.87211385683398,251.188643150958
64,8,2.4432685955919213,251.188643150958,281.83829312644536
64,9,7.172615920670448,281.83829312644536,316.22776601683796
64,10,-8.827175586902868,316.22776601683796,354.8133892335755
64,11,-9.771108301187837,354.8133892335755,398.1071705534973
64,12,-14.121689143564385,398.1071705534973,446.6835921509632
64,13,-9.9292328598874,446.6835921509632,501.18723362727235
64,14,-8.181920166730908,501.18723362727235,562.3413251903492
64,15,-15.279891053755643,562.3413251903492,630.9573444801933
64,16,-13.372705390970106,630.9573444801933,707.945784384138
64,17,-16.90352439151422,707.945784384138,794.3282347242816
64,18,-10.033314399774405,794.3282347242816,891.2509381337455
64,19,-20.692876573555438,891.2509381337455,1000.0
64,20,-28.73341669650529,1000.0,1011.5794542598987
64,21,-28.759780917601656,1011.5794542598987,1011.5794542598987
64,22,-27.084113435893066,1011.5794542598987,1011.5794542598987
64,23,-80.0,1011.5794542598987,1011.5794542598987
64,24,0.0,1011.5794542598987,12000.0
65,0,-11.719170244256674,0.0,100.0
65,1,7.814843960614767,100.0,125.89254117941672
65,2,6.0056251945687915,125.89254117941672,141.25375446227542
65,3,2.127243913943572,141.25375446227542,158.48931924611136
65,4,3.510246172909799,158.48931924611136,177.82794100389228
65,5,9.508478889820429,177.82794100389228,199.526231496888
65,6,6.520318283627078,199.526231496888,223.87211385683398
65,7,7.881953312650051,223.87211385683398,251.188643150958
65,8,8.515394303853514,251.188643150958,281.83829312644536
65,9,5.2666257215504855,281.83829312644536,316.22776601683796
65,10,-3.7773504684345904,316.22776601683796,354.8133892335755
65,11,-9.415952222192908,354.8133892335755,398.1071705534973
65,12,-14.739076451333935,398.1071705534973,446.6835921509632
65,13,-4.87701031014662,446.6835921509632,501.18723362727235
65,14,-5.242683825923189,501.18723362727235,562.3413251903492
65,15,-7.6533644755918395,562.3413251903492,630.9573444801933
65,16,-11.959373362431352,630.9573444801933,707.945784384138
